"user_id","game_name","payment_month","revenue_amount_usd","language","has_older_device_model","age","engagement_month","churn_month","last_month","type_payment","lt"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-09-01 00:00:00+00","32.91","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-04-01 00:00:00+00","19.17","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-06-01 00:00:00+00","12.15","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-07-01 00:00:00+00","21.45","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-09-01 00:00:00+00","27.15","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-06-01 00:00:00+00","23.91","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-04-01 00:00:00+00","43.14","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-05-01 00:00:00+00","20.97","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-04-01 00:00:00+00","25.05","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-07-01 00:00:00+00","27.42","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-05-01 00:00:00+00","27.33","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GEAVJz1gd3SThbDZR01fcA==","game 3","2022-10-01 00:00:00+00","26.22","uk","",14,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-07-01 00:00:00+00","12.15","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-06-01 00:00:00+00","16.98","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-08-01 00:00:00+00","30.18","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-11-01 00:00:00+00","21.54","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-07-01 00:00:00+00","17.04","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-07-01 00:00:00+00","17.88","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-07-01 00:00:00+00","16.26","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-09-01 00:00:00+00","22.92","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-06-01 00:00:00+00","19.47","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-07-01 00:00:00+00","26.01","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-07-01 00:00:00+00","17.73","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-10-01 00:00:00+00","37.17","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"geIiJ1L04w2qAE0qzQUb2g==","game 3","2022-06-01 00:00:00+00","14.79","uk","",23,"2022-06-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"GeLWEsTiQ25xFxDGxLyEJg==","game 3","2022-12-01 00:00:00+00","16.5","uk","",26,"2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","0"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-12-01 00:00:00+00","17.49","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-12-01 00:00:00+00","28.71","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-12-01 00:00:00+00","25.02","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-11-01 00:00:00+00","29.58","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-11-01 00:00:00+00","41.28","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-12-01 00:00:00+00","19.5","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-12-01 00:00:00+00","50.61","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-11-01 00:00:00+00","15.45","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-12-01 00:00:00+00","19.05","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","1"
"GetHmCsisRTAnwhuBEMa9Q==","game 3","2022-11-01 00:00:00+00","33.24","ru","",16,"2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","1"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","15.18","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-08-01 00:00:00+00","21.72","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-08-01 00:00:00+00","22.23","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-11-01 00:00:00+00","14.52","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-05-01 00:00:00+00","32.76","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-04-01 00:00:00+00","21.09","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-04-01 00:00:00+00","32.46","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-07-01 00:00:00+00","24.93","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","26.55","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","15.48","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-11-01 00:00:00+00","14.94","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-05-01 00:00:00+00","15.15","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","30.03","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-06-01 00:00:00+00","18.99","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-11-01 00:00:00+00","23.79","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-06-01 00:00:00+00","14.94","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-12-01 00:00:00+00","26.64","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-05-01 00:00:00+00","19.38","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","15.63","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-04-01 00:00:00+00","31.05","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","33.12","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-03-01 00:00:00+00","17.13","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-07-01 00:00:00+00","21.03","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-08-01 00:00:00+00","19.17","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-06-01 00:00:00+00","29.64","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-04-01 00:00:00+00","22.83","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-12-01 00:00:00+00","22.11","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-10-01 00:00:00+00","16.44","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-06-01 00:00:00+00","19.23","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-11-01 00:00:00+00","22.89","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-08-01 00:00:00+00","14.7","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"Ghk2iJmzSUW4qLsmJgwOcw==","game 3","2022-04-01 00:00:00+00","20.97","uk","",16,"2022-03-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","9"
"GjL6ipu28pHPFxZJPuplNQ==","game 3","2022-08-01 00:00:00+00","16.44","uk","",28,"2022-08-01 00:00:00+00","2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","0"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-05-01 00:00:00+00","40.8","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-08-01 00:00:00+00","17.31","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-10-01 00:00:00+00","36.39","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-05-01 00:00:00+00","23.85","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-07-01 00:00:00+00","43.95","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-07-01 00:00:00+00","22.08","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-11-01 00:00:00+00","14.25","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-07-01 00:00:00+00","16.2","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-09-01 00:00:00+00","18.27","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-10-01 00:00:00+00","33.42","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-11-01 00:00:00+00","17.91","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-10-01 00:00:00+00","14.91","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-07-01 00:00:00+00","13.98","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-08-01 00:00:00+00","58.92","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-10-01 00:00:00+00","17.04","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-07-01 00:00:00+00","18.54","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-11-01 00:00:00+00","21.33","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"GOl6BQXsy0zvbvIWIoKEQw==","game 3","2022-10-01 00:00:00+00","37.92","ru","",18,"2022-05-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-12-01 00:00:00+00","17.37","uk",1,25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-10-01 00:00:00+00","23.1","uk",1,25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-12-01 00:00:00+00","22.41","uk",1,25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-09-01 00:00:00+00","18.12","uk",1,25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","3"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-12-01 00:00:00+00","14.22","uk",1,25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"G+PCL1Jo+k4D3zpLGa3+aQ==","game 3","2022-11-01 00:00:00+00","21.66","uk",1,25,"2022-09-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","3"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-11-01 00:00:00+00","29.34","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","churn","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-10-01 00:00:00+00","38.22","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-07-01 00:00:00+00","22.98","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-04-01 00:00:00+00","13.32","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-07-01 00:00:00+00","38.7","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-08-01 00:00:00+00","17.4","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-09-01 00:00:00+00","25.77","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-05-01 00:00:00+00","22.17","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-06-01 00:00:00+00","21.21","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-06-01 00:00:00+00","20.31","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-04-01 00:00:00+00","15.96","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-09-01 00:00:00+00","14.64","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-09-01 00:00:00+00","13.11","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-04-01 00:00:00+00","26.58","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","new","7"
"gPRMy8HkmaiyX+13OxuP/A==","game 3","2022-07-01 00:00:00+00","23.49","ru","",21,"2022-04-01 00:00:00+00","2022-11-01 00:00:00+00","2022-12-01 00:00:00+00","regular","7"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-05-01 00:00:00+00","13.89","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-10-01 00:00:00+00","17.16","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","churn","6"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-05-01 00:00:00+00","27.99","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-04-01 00:00:00+00","18.06","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-04-01 00:00:00+00","17.49","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","new","6"
"Grpkzd4XIHh+ZbTMNxnUGg==","game 3","2022-06-01 00:00:00+00","14.49","ru","",30,"2022-04-01 00:00:00+00","2022-10-01 00:00:00+00","2022-12-01 00:00:00+00","regular","6"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-11-01 00:00:00+00","35.07","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-08-01 00:00:00+00","26.61","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-09-01 00:00:00+00","16.68","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-09-01 00:00:00+00","12.06","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-08-01 00:00:00+00","31.17","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-07-01 00:00:00+00","18.81","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-07-01 00:00:00+00","31.32","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-07-01 00:00:00+00","27.87","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-09-01 00:00:00+00","21.21","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-10-01 00:00:00+00","18.12","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-12-01 00:00:00+00","23.34","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-07-01 00:00:00+00","14.19","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","new","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-10-01 00:00:00+00","20.73","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"gT0iqDKuIXNm4ceMd9eZ1A==","game 3","2022-11-01 00:00:00+00","13.08","uk","",20,"2022-07-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","5"
"GUNmu9bjwltT1/vYgzDEDQ==","game 3","2022-06-01 00:00:00+00","13.56","uk",1,16,"2022-06-01 00:00:00+00","2022-06-01 00:00:00+00","2022-12-01 00:00:00+00","new-churn","0"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-09-01 00:00:00+00","22.29","ru","",14,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
"gxZPbCoYIu8slavUm05KGA==","game 3","2022-09-01 00:00:00+00","27.21","ru","",14,"2022-08-01 00:00:00+00","2022-12-01 00:00:00+00","2022-12-01 00:00:00+00","regular","4"
